DMUM_FI10E1543,558696,9580242
PA_D_TI10E1424,558617,9580237
PA_D_FI10E1733,558889,9580258
BVIRT_SH94E1085,558615,9580238
CD_10E1424,558560,9580232
BVIRT_FI10E1733,558889,9580257
PA_D_I10E1771,558923,9580261
PA_D_FP56E1960,558993,9580267
DMUM_FP56E1960,558989,9580310
CD_10E1882,559035,9580270
PA_D_FI10E2019,559168,9580281
BVIRT_SI10E2122,559266,9580289
BVIRT_SG79E1964,559170,9580269
BVIRT_FI10E2019,559169,9580281
CD_53L0648,559567,9580369
PA_EL_3423002,559559,9580403
PA_E_-10923944,559575,9580338
PA_E_-10923940,559599,9580319
PA_D_TU52E0575,559557,9580314
DMUM_SI10E2529,559678,9580326
PA_D_FT16E3880,559359,9580299
CD_52E0575,559564,9580200
BVIRT_FI10E2217,559359,9580301
CD_10E2171,559316,9580293
PA_EL_1210840,559569,9580171
DMUM_SI10E2122,559265,9580289
BVIRT_FI10E1543,558697,9580242
PA_D_P67E4702,558707,9580121
PA_D_TH17E1650,558724,9580105
DMUM_FP67E4797,558730,9580042
CD_17E1650,558770,9580110
CD_16E2239,558905,9580060
PA_D_J16E2178,558900,9580121
DMUM_FI10E1733,558889,9580257
PA_D_G79E302,559171,9580284
DMUM_FI10E2019,559169,9580281
CD_79E1842,559162,9580383
DMUM_SG79E1964,559169,9580269
DMUM_SG79E1991,559171,9580243
PA_D_TF77L6472,558969,9580544
BVIRT_FP56E1960,558989,9580310
PA_M_TG97E1586,559010,9580547
DMUM_FP56E1680,558965,9580582
CD_77L6472,558893,9580537
PA_D_FP79E1262,559051,9580550
PA_D_P79E1247,559052,9580529
CD_97E1586,559151,9580637
BVIRT_FP79E1262,559065,9580521
PA_D_FE50L1035,559717,9580363
DMUM_FE50L1035,559716,9580363
PA_D_G67E1843,559720,9580441
PA_D_I10E2569,559710,9580330
PA_D_G67E1985,559848,9580450
BVIRT_SI10E2529,559678,9580326
CD_67E1996,559867,9580451
PA_D_G67E2059,559906,9580454
PA_D_L97L1074,559906,9580523
CD_67E2182,560054,9580463
PA_D_L97L1057,559899,9580537
PA_EL_3103255,560154,9580470
BVIRT_FT16E3880,559354,9580336
DMUM_FI10E2217,559359,9580301
CD_53E1556,558781,9579948
PA_EL_2237003,558795,9579949
PA_D_D_TU53E1556,558741,9579946
CD_67E4907,558744,9579923
BVIRT_FP67E4797,558731,9580042
CD_67E4936,558748,9579899
BVIRT_D_R02E2182,558753,9579833
DMUM_SG79E2017,559172,9580211
PA_D_SG79E2017,559173,9580213
BVIRT_6G79E2017,559175,9580211
BVIRT_SG79E1991,559171,9580243
PA_D_T60E0736,558954,9580730
CD_56E1417,558939,9580777
BVIRT_FP56E1680,558966,9580582
PA_EL_1210810,558935,9580812
DMUM_FP79E1262,559064,9580521
CD_79E1262,559068,9580521
BVIRT_FE50L1035,559717,9580363
CD_67L1096,559649,9580426
CD_16E3880,559344,9580327
DMUM_FT16E3880,559354,9580336
PA_D_R02E2182,558753,9579833
CD_02E2234,558800,9579838
PA_186464100,558818,9579840
PA_EL_2259449,558825,9579857
PA_D_6G79E2017,559174,9580209
DMUM_6G79E2017,559175,9580211
BVIRT_SG79E2017,559173,9580211
PA_D_FG79E2044,559176,9580183
PA_D_FG79E2095,559180,9580133
BVIRT_FG79E2044,559175,9580183
PA_D_G79E2148,559184,9580080
BVIRT_FG79E2095,559180,9580133
PA_D_FG79E2228,559191,9580007
BVIRT_FG79E2228,559192,9580007
PA_D_FR02E2688,559194,9579868
CD_02E2698,559267,9579875
BVIRT_FR02E2688,559194,9579868
PA_D_R02E2718,559299,9579878
DMUM_FG79E2095,559179,9580133
CD_81E1935,559139,9580132
CD_53E2097,559342,9580023
PA_D_U53E1900,559230,9580014
DMUM_FG79E2228,559192,9580007
BVIRT_SP15E1006,559309,9579862
BVIRT_D_R02E2718,559300,9579878
CD_02E2596,559075,9579860
DMUM_FR02E2688,559193,9579868
DMUM_FG79E2044,559175,9580183
CD_79E2044,559165,9580182
CD_15E0943,559315,9579801
DMUM_SP15E1006,559308,9579862
PA_E_-2692120,559338,9579585
PA_D_P15E0699,559337,9579550
PA_D_P15E0568,559360,9579395
DMUM_SP15E0539,559393,9579364
DMUM_4P15E0495,559427,9579337
PA_D_4P15E0495,559426,9579336
DMUM_6P15E0495,559428,9579335
BVIRT_SP15E0539,559394,9579364
BVIRT_4P15E0495,559428,9579337
DMUM_RP15E0495,559430,9579337
BVIRT_RP15E0495,559430,9579337
BVIRT_5P15E0495,559431,9579334
BVIRT_6P15E0495,559428,9579335
PA_D_5P15E0495,559430,9579333
CD_15E0445,559459,9579308
DMUM_5P15E0495,559431,9579334
PA_E_-3246781,559664,9579174
PA_D_FT77E2690,559669,9579122
DMUM_FT77E2690,559671,9579122
PA_D_T77E2682,559671,9579110
BVIRT_SU91E5655,559663,9579104
DMUM_FF96E0027,559745,9579130
PA_D_FF96E0027,559742,9579112
PA_E_-3253977,559838,9579127
PA_D_D_FF96E0027,559662,9579103
PA_E_-3253981,559911,9579143
DMUM_SU91E5547,559593,9579096
DMUM_SU91E5655,559663,9579104
DMUM_SF90E0857,559910,9579144
PA_E_-3254039,559956,9579157
PA_E_-3254043,560041,9579174
PA_E_-3254047,560138,9579201
PA_E_-3254049,560170,9579207
PA_E_-3254053,560393,9579260
PA_E_-3254055,560601,9579298
PA_E_-3254057,560750,9579325
PA_E_-3254061,560827,9579333
PA_D_SF90E1825,560892,9579336
DMUM_SF90E1825,560892,9579336
PA_E_-3254065,560922,9579337
PA_D_F90E2020,561091,9579348
DMUM_SF90E2180,561148,9579334
CD_77E2690,559692,9579129
BVIRT_FT77E2690,559671,9579122
BVIRT_SF94E0038,559915,9579146
BVIRT_SF90E0857,559911,9579144
PA_D_FF90E2345,561363,9579355
BVIRT_FF90E2345,561363,9579356
PA_D_F90E2375,561385,9579361
CD_90E2215,561202,9579339
DMUM_SF90E2429,561386,9579372
BVIRT_SF90E2180,561148,9579334
BVIRT_SF90E1825,560893,9579336
PA_D_SI94E1517,560909,9579350
DMUM_SI94E1517,560907,9579368
DMUM_SF90E1910,560915,9579310
CD_96E1710,559734,9579279
BVIRT_FF96E0027,559745,9579130
DMUM_FF94E0021,559915,9579164
DMUM_SF94E0038,559914,9579146
CD_37L1056,561351,9579394
DMUM_FF90E2345,561363,9579356
PA_E_-3234329,561549,9579399
PA_E_-3234330,561473,9579385
PA_D_F90E2710,561721,9579412
BVIRT_SF90E2429,561386,9579372
PA_E_-3234315,561783,9579400
PA_D_6F90E2883,561819,9579389
DMUM_SF90E2883,561823,9579390
DMUM_6F90E2883,561821,9579388
DMUM_4I94E1456,560906,9579423
PA_D_4I94E1456,560905,9579423
BVIRT_6I94E1456,560905,9579425
CD_94E1477,560906,9579404
BVIRT_SI94E1517,560907,9579368
PA_D_F94E0405,560005,9579533
CD_94E0356,559991,9579490
CD_94E0545,560047,9579663
CD_94E0061,559916,9579204
PA_D_F94E0663,560085,9579778
BVIRT_FF94E0021,559916,9579164
PA_EL_2313373,560077,9579785
PA_E_4394685,561945,9579316
PA_D_FF90E2948,561916,9579333
PA_D_FF90E3141,562052,9579196
DMUM_FF90E2948,561917,9579333
PA_D_SF90E2883,561824,9579386
DMUM_FF90E3141,562053,9579197
PA_E_4394706,562118,9579127
BVIRT_SF90E2883,561823,9579390
BVIRT_6F90E2883,561822,9579388
PA_E_-3227840,562259,9578973
PA_E_4394719,562289,9578958
PA_E_4394729,562393,9578942
PA_D_F90E3605,562431,9578939
DMUM_SF90E3857,562673,9578913
DMUM_SZ94E1456,560907,9579425
BVIRT_4I94E1456,560906,9579423
PA_D_L78L1271,562065,9579239
CD_78L1240,562092,9579236
PA_D_L78L1280,562061,9579228
BVIRT_FF90E3141,562053,9579197
PA_D_X23L1275,562159,9579346
PA_D_X23L1308,562200,9579388
PA_D_X23L1230,562141,9579351
PA_D_X23L1415,562159,9579450
PA_D_X23L1037,561957,9579348
CD_23L1530,562158,9579555
BVIRT_FF90E2948,561918,9579333
PA_D_RG_F90E3894,562709,9578907
BVIRT_SF90E4103,562910,9578870
BVIRT_SF90E3857,562674,9578913
bar_5,562710,9578906
bar_6,562711,9578906
BVIRT_SZ94E1456,560908,9579425
BVIRT_5I94E1456,560906,9579427
PA_E_-3208550,563196,9578829
PA_D_FF90E4469,563261,9578817
PA_E_-3208548,562932,9578866
BVIRT_FF90E4469,563262,9578818
DMUM_SF90E4516,563310,9578808
DMUM_SF90E4103,562910,9578870
DMUM_5I94E1456,560906,9579427
PA_D_5I94E1456,560905,9579427
PA_D_6I94E1449,560904,9579430
DMUM_6I94E1456,560905,9579425
DMUM_6I94E1449,560902,9579432
BVIRT_RI94E1449,560907,9579432
PA_D_X83E1843,563262,9578958
PA_D_EL_2837441,563272,9579047
PA_D_D_EL_2837405,563282,9578959
PA_EL_2837441,563347,9579046
PA_D_D_TX84E1604,563277,9579097
CD_83E1950,563270,9578853
PA_D_EL_2837405,563333,9578956
PA_D_X84E1635,563273,9579097
CD_84E1604,563304,9579095
PA_D_FX83E1695,563268,9579135
PA_D_X83E1990,563265,9578821
PA_D_Z22E1044,563358,9578954
PA_D_Z23E1000,563330,9578937
PA_D_EL_2837469,563206,9579101
PA_D_X84E1453,563457,9579080
PA_D_FX83E1635,563254,9579167
DMUM_FF90E4469,563262,9578818
PA_D_Z22E1065,563374,9578939
PA_D_Z23E1031,563314,9578911
PA_EL_2837469,563189,9579008
PA_D_EL_2837471,563139,9579107
CD_84E1437,563478,9579078
BVIRT_FX83E1635,563280,9579162
PA_D_FX83E1640,563252,9579185
PA_D_EL_2837403,563443,9578930
PA_EL_2837405,563297,9578874
PA_EL_2837471,563126,9579036
CD_84E1804,563125,9579109
PA_EL_2837463,563594,9579067
BVIRT_FX83E1640,563251,9579185
CD_12L1794,563054,9579227
PA_D_Q17L1000,563440,9578900
CD_22E1157,563465,9578927
PA_EL_2721695,563085,9579114
PA_EL_2837403,563434,9578832
PA_EL_2837401,563501,9578923
PA_D_EL_2837479,563056,9579115
PA_EL_2837479,563061,9579044
PA_D_DFSEFSDF,563016,9579118
PA_EL_2721695_,562991,9579120
PA_D_O72L1000,563012,9579096
PA_D_O72L1089,562996,9579009
PA_D_O72L1114,562996,9578984
PA_EL_2837481,563129,9578968
BVIRT_SF90E4516,563311,9578808
BVIRT_SF90E4574,563370,9578799
PA_D_FI94E1127,560887,9579751
DMUM_FI94E1127,560887,9579751
CD_94E0927,560837,9579938
PA_D_I94E1207,560891,9579673
PA_D_FI94E0912,560828,9579948
CD_94E1238,560892,9579638
DMUM_FI94E0912,560828,9579947
DMUM_FI94E0892,560811,9579967
PA_D_11175,560832,9579949
PA_D_FI94E1241,560892,9579635
CD_84E1336,560989,9580237
PA_D_RG_I94E1331,560897,9579544
BVIRT_FI94E1241,560891,9579635
PA_D_Q84E1515,561041,9580342
PA_D_RI94E1449,560904,9579433
BVIRT_SQ84E1544,561069,9580399
DMUM_RI94E1449,560906,9579432
bar_7,560897,9579544
bar_8,560897,9579545
DMUM_FX83E1635,563280,9579162
PA_D_X83E1665,563305,9579159
CD_83E1665,563311,9579166
DMUM_FX83E1640,563251,9579185
CD_48L1774,562994,9579195
DMUM_SF90E4574,563369,9578799
BVIRT_SF90E4631,563427,9578789
PA_D_X93E3143,561418,9580654
PA_D_X93E3017,561322,9580725
PA_D_FX93E3000,561428,9580648
DMUM_FX93E3000,561300,9580731
CD_84E1888,561334,9580637
PA_D_R53E2580,561433,9580649
PA_D_Q84E1818,561260,9580610
PA_D_Q84E1638A,561125,9580464
CD_84E1610,561104,9580441
DMUM_SQ84E1544,561068,9580399
PA_D_J87E1000,560686,9580121
CD_87E1148,560759,9580246
PA_D_I94E0740,560716,9580083
PA_EL_1249747,560775,9580274
PA_D_FI94E0774,560749,9580042
BVIRT_FI94E0892,560812,9579967
DMUM_FI94E0774,560749,9580042
CD_94E0912,560822,9579943
BVIRT_FI94E0912,560828,9579947
PA_D_I95E1235,561120,9579756
CD_95E1122,561006,9579754
CD_95E1480,561363,9579761
BVIRT_FI94E1127,560888,9579751
DMUM_FI94E1241,560891,9579635
CD_94E1241,560873,9579637
BVIRT_D_RI94E1449,560905,9579433
BVIRT_6I94E1449,560903,9579432
PA_D_F90E4937,563721,9578741
BVIRT_SF90E4967,563749,9578737
PA_E_-3208552,563463,9578783
DMUM_SF90E4631,563427,9578789
CD_53E2290,561638,9580898
BVIRT_D_R53E2580,561433,9580649
PA_D_FR53E2210,561684,9580960
DMUM_FR53E2210,561685,9580960
PA_D_R53E2130,561712,9580998
CD_93E2910,561224,9580782
BVIRT_FX93E3000,561300,9580731
PA_M_TX95E2630,561148,9580839
PA_D_X93E2773,561125,9580857
PA_D_X94E2107,561279,9581065
PA_D_X95E2700,561279,9581070
PA_D_FX95E2693,561273,9581078
BVIRT_FX95E2693,561273,9581077
CD_95E2630,561232,9581127
PA_EL_1249918,561210,9581154
CD_94E0774,560755,9580046
BVIRT_FI94E0774,560750,9580042
DMUM_SF90E4967,563749,9578737
PA_D_FM46L1092,563782,9578732
PA_E_-3208589,563983,9578703
DMUM_FM46L1092,563784,9578756
BVIRT_SF90E5211,564012,9578687
BVIRT_FR53E1895,561842,9581171
PA_D_FR53E1895,561842,9581171
BVIRT_D_R53E2130,561713,9580998
BVIRT_FR53E1763,561920,9581277
BVIRT_FR53E2210,561685,9580960
PA_D_D74L1280,561928,9580779
CD_74L1325,561950,9580762
BVIRT_FD74L1424,562038,9580695
DMUM_FX95E2693,561273,9581077
CD_95E2693,561269,9581072
DMUM_SF90E5211,564012,9578687
PA_D_SF90E5262,564032,9578675
BVIRT_SF90E5262,564049,9578695
PA_D_F90E5170,563970,9578663
PA_D_SS57E1051,563978,9578587
DMUM_SS57E1051,563977,9578587
PA_D_S57E1086,563981,9578554
PA_D_S57E1122,563985,9578523
PA_D_4S57E1298,563986,9578349
DMUM_6S57E1298,563987,9578346
DMUM_4S57E1298,563988,9578350
BVIRT_FM46L1092,563784,9578756
CD_22E1489,563804,9578888
PA_D_R53E1673,561990,9581387
DMUM_FR53E1763,561919,9581277
CD_97L1000,561799,9581193
DMUM_FR53E1895,561841,9581171
CD_74L1424,562032,9580689
DMUM_FD74L1424,562037,9580695
BVIRT_RS57E1298,563991,9578349
BVIRT_4S57E1298,563988,9578350
DMUM_FF90E5487,564200,9578862
PA_D_TF90E5445,564167,9578826
CD_90E5352,564110,9578763
DMUM_SF90E5262,564049,9578695
PA_D_D_SS57E1051,563953,9578585
BVIRT_SS57E1051,563978,9578587
CD_57E1243,563967,9578395
PA_D_S57E1276,563969,9578362
DMUM_SS57E1562,564056,9578089
BVIRT_D_R53E1673,561991,9581387
CD_53E1557,562058,9581469
PA_D_R53E1450,562120,9581554
BVIRT_5S57E1298,563990,9578344
DMUM_RS57E1298,563991,9578349
PA_D_FF19E0241,564968,9578951
DMUM_FF19E0241,564974,9578971
CD_90E6366,565003,9578933
CD_90E6020,564670,9579042
PA_D_F90E6483,565083,9578887
PA_D_FF90E5917,564589,9579057
PA_D_FF90E6483,565104,9578875
BVIRT_FF90E5917,564589,9579058
PA_D_F90E5860,564519,9579068
BVIRT_FF90E6483,565104,9578874
PA_D_F90E6774,565363,9578738
BVIRT_FF90E5487,564200,9578862
CD_90E6857,565427,9578684
BVIRT_FF90E6937,565476,9578619
PA_D_S57E1899,564147,9577764
BVIRT_SS57E1944,564161,9577720
PA_D_FW70L1000,564145,9577806
PA_D_S57E1809,564132,9577849
DMUM_FW70L1000,564142,9577805
DMUM_SS57E1765,564132,9577895
BVIRT_SS57E1562,564056,9578089
DMUM_SS57E1013,563952,9578623
PA_D_R53E1045,562407,9581842
BVIRT_D_R53E1450,562121,9581554
PA_D_SS57E1765,564132,9577896
BVIRT_SS57E1765,564132,9577895
PA_D_S57E1864,564163,9577802
PA_D_5356,564107,9577975
PA_D_S57E1895,564173,9577773
PA_D_S57E1674,564104,9577986
PA_D_FV80L2175,564222,9577613
PA_D_S57E1464,564040,9578184
PA_D_S57E2130,564246,9577539
DMUM_FV80L2175,564229,9577620
CD_57E1336,563999,9578306
BVIRT_SS57E2130,564245,9577539
PA_EL_3490267,564255,9577512
PA_D_5S57E1298,563987,9578343
DMUM_5S57E1298,563989,9578344
BVIRT_6S57E1298,563987,9578346
CD_19E0241,565012,9579211
BVIRT_FF19E0241,564975,9578971
CD_36L1120,564651,9579205
DMUM_FF90E5917,564589,9579058
CD_50L2164,565094,9578546
PA_D_T50L2248A,564980,9578599
PA_D_4217,565047,9578717
PA_D_4216,565018,9578732
DMUM_FF90E6483,565103,9578874
CD_60E0982,565496,9578574
DMUM_FF90E6937,565476,9578619
PA_D_EL_1287798,565508,9578575
PA_EL_1287798,565535,9578641
PA_D_F60E7286,565685,9578330
PA_D_FF90E7827,565714,9578289
DMUM_FF90E7827,565996,9577891
PA_EL_1287845,565583,9578206
CD_70L1135,564009,9577785
PA_D_FW70L1060,564085,9577797
BVIRT_FW70L1000,564143,9577805
DMUM_FW70L1060,564085,9577796
DMUM_SS57E1944,564160,9577720
CD_57E1989,564173,9577675
PA_D_FS57E2030,564188,9577633
PA_D_FV80L2105,564197,9577602
DMUM_FV80L2105,564164,9577608
PA_D_6S57E2129,564210,9577553
DMUM_SS57E2129,564213,9577552
BVIRT_6S57E2129,564211,9577551
PA_E_-11063934,562561,9581974
CD_53E0713,562661,9582066
BVIRT_D_R53E1045,562407,9581842
PA_D_R53E0666,562688,9582084
PA_D_W08L1022,564276,9577640
CD_08L1000,564268,9577662
PA_D_W08L1025,564259,9577631
PA_D_V80L2199,564242,9577629
BVIRT_FV80L2175,564229,9577620
PA_D_F60E8074,566174,9577729
BVIRT_FF90E7827,565997,9577891
PA_D_F60E8145,566221,9577675
CD_60E8214,566263,9577622
BVIRT_FW70L1060,564086,9577796
CD_70L1060,564085,9577786
CUMT_BCS57E2030,564193,9577634
DMUM_FS57E2030,564191,9577633
DMUM_FV93L1000,563887,9577379
PA_D_FV93L1000,563881,9577389
DMUM_SV80L1628,563788,9577255
DMUM_FV82L1015,563859,9577427
PA_D_FV80L2000,564064,9577572
CD_80L2037,564098,9577583
BVIRT_FV80L2000,564065,9577571
BVIRT_FV80L2105,564164,9577608
BVIRT_SS57E2129,564213,9577552
PA_D_SS57E2129,564210,9577549
DMUM_6S57E2129,564210,9577551
PA_D_57E2147,564215,9577535
DMUM_SS57E2130,564245,9577539
PA_D_S57E2215,564250,9577466
PA_D_S57E2421,564399,9577319
PA_D_S57E2513,564476,9577268
PA_D_S57E2788,564687,9577125
BVIRT_SS57E2812,564709,9577111
CD_53E0597,562735,9582109
PA_D_FR53E0397,562921,9582214
BVIRT_D_R53E0666,562689,9582084
CD_75E0943,563030,9582016
BVIRT_FR53E0397,562921,9582214
PA_D_R75E0983,563045,9581989
DMUM_FV80L0991,563900,9576608
PA_D_FV80L0991,563886,9576666
PA_D_V80L1076,563871,9576724
CD_03L0934,563798,9576639
CD_80L1204,563842,9576849
CD_03L0798,563673,9576606
PA_D_V80L1375,563799,9577013
BVIRT_SV80L1628,563788,9577255
DMUM_FV80L2000,564064,9577571
CD_80L2000,564080,9577536
PA_D_V80L2079,564096,9577500
PA_D_V82L1000,563845,9577426
PA_D_FV88L1000,563819,9577446
BVIRT_FV82L1015,563860,9577427
DMUM_FV88L0911,563792,9577398
BVIRT_FV88L1000,563826,9577453
PA_D_V82L0940,563796,9577464
CD_82L0853,563726,9577515
CD_93L1238,564042,9577195
CD_93L1096,563947,9577302
PA_D_FV93L1025,563902,9577358
BVIRT_FV93L1000,563888,9577379
DMUM_FV93L1025,563903,9577357
PA_D_S57E3325,565130,9576841
BVIRT_SS57E3483,565284,9576742
CD_57E2924,564805,9577052
DMUM_SS57E2812,564709,9577111
BVIRT_D_R75E0983,563046,9581989
PA_D_K94E1072,563104,9582021
DMUM_FR55E1347,563109,9582020
PA_D_13311,562875,9582722
CD_73E0381,562855,9582758
PA_D_13307,562695,9582626
PA_D_13306,562719,9582582
CD_75E0680,562898,9582257
DMUM_FR53E0397,562921,9582214
BVIRT_FKS2002,563947,9576293
CD_80L0696,563951,9576322
BVIRT_FV80L0991,563900,9576608
BVIRT_FV88L0911,563792,9577398
CD_88L0744,563750,9577255
CD_88L1181,563961,9577570
DMUM_FV88L1000,563826,9577453
BVIRT_FV93L1025,563903,9577357
PA_D_V94L1000,563924,9577354
BVIRT_FV94L1195,564072,9577466
PA_D_S57E3568,565333,9576712
CD_57E3750,565485,9576615
DMUM_SS57E3483,565284,9576742
PA_D_FS57E3888,565589,9576552
DMUM_FS57E3888,565590,9576552
PA_D_FX16L1000,565738,9576455
DMUM_SS57E4144,565817,9576406
DMUM_FX16L1000,565731,9576451
PA_D_13348,563285,9581712
CD_55E1662,563264,9581747
PA_D_13353,563409,9581495
BVIRT_FR55E1347,563110,9582020
CD_31E1042,563481,9581537
DMUM_FKS2002,563946,9576293
CD_TKS2002,563960,9576278
CD_94L1195,564071,9577470
DMUM_FV94L1195,564072,9577466
BVIRT_FS57E4403,566030,9576270
PA_D_FS57E4403,566030,9576271
PA_E_-1243359,566026,9576273
CD_57E4440,566060,9576251
PA_D_S57E4236,565894,9576358
BVIRT_SS57E4751,566250,9576002
BVIRT_SS57E4144,565817,9576406
CD_16L1080,565684,9576387
BVIRT_FX16L1000,565732,9576451
CD_90L1075,565652,9576649
PA_D_X90L1000,565612,9576587
BVIRT_FS57E3888,565590,9576552
BVIRT_FS57E4873,566307,9575899
PA_D_FS57E4873,566307,9575900
PA_D_FZ36L1000,566351,9575813
DMUM_SS57E4751,566249,9576002
PA_D_S57E5056,566380,9575769
BVIRT_FZ36L1000,566386,9575822
PA_D_SW91E1492,566437,9575679
DMUM_SW91E1492,566458,9575688
CD_57E5267,566493,9575589
PA_D_SS57E5304,566510,9575560
BVIRT_SS57E5304,566511,9575560
PA_D_FH63L1036,566525,9575537
DMUM_FH63L1036,566507,9575550
PA_D_S57E5364,566540,9575510
DMUM_SS57E5394,566555,9575486
CD_57E4403,566025,9576268
DMUM_FS57E4403,566029,9576270
CD_57E5424,566569,9575460
PA_D_FS57E5546,566631,9575356
BVIRT_SS57E5394,566555,9575486
DMUM_FS57E5546,566632,9575356
CD_57E5574,566647,9575331
PA_D_FS57E5609,566664,9575300
PA_D_TS57E5729,566727,9575205
BVIRT_FS57E5729,566728,9575206
CD_57E5761,566748,9575170
PA_D_FX59N1000,566796,9575085
DMUM_SX53E1370,566826,9575098
DMUM_FX59N1000,566716,9575097
PA_D_S57E5924,566832,9575033
PA_D_FS57E6047,566889,9574938
PA_D_FK79E1210,566966,9574779
DMUM_FS57E6047,566889,9574939
DMUM_FK79E1210,566996,9574801
PA_D_9131,566981,9574732
PA_D_FS55E6333,567006,9574669
DMUM_SS57E6392,567022,9574621
BVIRT_FS55E6333,567006,9574669
DMUM_SW91E1459,566485,9575702
PA_D_6W91E1459,566482,9575703
BVIRT_SW91E1492,566458,9575688
BVIRT_6W91E1459,566485,9575704
BVIRT_FW90E0226,566729,9575675
PA_D_90E0196,566728,9575676
PA_D_SW90E0208,566737,9575680
PA_D_FW90E0323,566683,9575658
DMUM_SW90E0208,566738,9575679
CD_90E0196,566744,9575683
BVIRT_FW90E0323,566684,9575658
PA_D_W90E0498,566531,9575567
CD_90E0136,566773,9575678
DMUM_SS57E5304,566510,9575560
BVIRT_FH63L1036,566507,9575550
CD_01L0964,566438,9575563
CD_36L0910,566465,9575859
CD_36L0971,566408,9575832
DMUM_FZ36L1000,566385,9575822
PA_D_J56L1141,566190,9575828
CD_56L1179,566155,9575805
PA_D_J56L1000,566307,9575898
PA_D_H73L0545,566121,9575783
DMUM_FS57E4873,566307,9575899
PA_D_H73L0547,566118,9575781
BVIRT_FH73L0700,566198,9575647
DMUM_6S57E6428,567030,9574578
PA_D_4S57E6428,567030,9574580
DMUM_4S57E6428,567028,9574580
BVIRT_SS57E6392,567022,9574621
PA_D_TY28E0994,567122,9575542
CD_28E0994,567137,9575624
CD_59E1406,567140,9575499
PA_D_SKS1628,567165,9575709
PA_D_TW11E0518,567173,9575448
PA_E_-2952446,567192,9575714
PA_D_FY28E0775,567101,9575810
PA_E_-9759743,567141,9575444
PA_D_8946,567228,9575350
PA_E_-2952448,567241,9575719
BVIRT_SY28E0744,567078,9575846
BVIRT_FY28E0775,567101,9575809
CD_11E0518,566989,9575383
PA_D_8945,567232,9575344
DMUM_SKS1628,567253,9575690
PA_D_8943,567131,9575286
CD_53E1040,567103,9575270
BVIRT_SX53E1370,566826,9575098
CD_57E5546,566660,9575359
BVIRT_FS57E5546,566632,9575356
DMUM_FZ10L0886,567364,9575133
PA_D_Z10L0886,567363,9575133
PA_E_-6973677,567346,9575159
PA_D_Z10L0931,567377,9575109
CD_10L1297,567331,9575183
PA_D_FZ10L0886,567416,9575039
CD_51W0411,567279,9575269
PA_D_Z09L0925,567405,9575042
PA_E_-1572301,567436,9575013
PA_E_-1572278,567346,9575007
CD_10L1065,567457,9574989
PA_E_-1572252,567336,9574991
CD_05E0404,567353,9574964
PA_E_-1572232,567361,9574952
PA_E_-1572164,567372,9574933
PA_E_-1572156,567388,9574908
CD_06E0045,567359,9574889
PA_D_K80E2100,567254,9574834
PA_D_FK79E1073,567112,9574873
DMUM_FK79E1073,567112,9574872
CD_79E1109,567089,9574857
BVIRT_FK79E1210,566996,9574801
CD_86L1115,566515,9575314
DMUM_FS57E5609,566663,9575301
CD_59N1116,566615,9575151
PA_D_X64N0950,566592,9575207
PA_D_D_TX59N1116,566627,9575118
CD_66N1160,566420,9575114
PA_D_TX60E1000,566675,9575053
CD_59N1035,566682,9575104
DMUM_FX66N1164,566359,9575073
PA_D_FX76N2000,566570,9574988
CD_60E1000,566699,9575019
BVIRT_FX59N1000,566717,9575097
DMUM_FX76N2000,566545,9575059
CD_61N1000,566602,9574957
CD_57E1020,566970,9574698
PA_D_9132,566988,9574684
DMUM_FS55E6333,567005,9574669
CD_57E5729,566751,9575215
DMUM_FS57E5729,566727,9575206
CD_57E6047,566900,9574956
BVIRT_FS57E6047,566890,9574939
DMUM_6W91E1459,566484,9575704
PA_D_SW91E1459,566486,9575705
BVIRT_SW91E1459,566486,9575702
CD_91E1437,566506,9575718
PA_D_W91E1411,566531,9575733
CD_91E1381,566560,9575750
PA_D_FWE91E1352,566588,9575766
BVIRT_FW91E1352,566588,9575767
PA_D_FW91E1301,566617,9575784
BVIRT_FW91E1301,566617,9575784
PA_D_FW91E1262,566639,9575793
DMUM_FW91E1262,566638,9575793
CD_91E1228,566669,9575809
CD_91E1190,566705,9575833
CD_91E1110,566776,9575879
PA_D_FW91E1075,566802,9575895
DMUM_FW91E1075,566803,9575894
PA_D_FS59E0903,566869,9575936
PA_0A-59E0903,566871,9575939
CD_68E0957,566897,9575900
DMUM_SS59E0903,566870,9575942
BVIRT_FS59E0903,566873,9575941
PA_D_FW91E1000,566917,9575874
BVIRT_FW91E1000,566916,9575873
PA_D_WE91E1018,566930,9575886
DMUM_SW91E0950,566952,9575878
DMUM_FW90E0226,566728,9575675
CD_15L1001,566746,9575642
DMUM_FW90E0323,566684,9575658
CD_12E5389,566755,9575558
BVIRT_SW90E0208,566738,9575679
CD_90E0208,566752,9575661
DMUM_FH73L0700,566197,9575647
CD_73L0700,566184,9575640
BVIRT_4S57E6428,567028,9574580
DMUM_RS57E6428,567028,9574578
DMUM_FY28E0775,567100,9575809
CD_28E0775,567082,9575792
BVIRT_FZ10L0886,567364,9575133
CD_10L0886,567382,9575149
BVIRT_FK79E1073,567112,9574872
BVIRT_FK79E1219,567158,9574738
PA_E_-1151470,566269,9575020
PA_E_-1151818,566236,9575002
PA_E_-1151468,566308,9575038
CD_66N1350,566203,9574985
PA_E_-1151466,566336,9575057
